User,Time,Working Directory,Command,Duration
10.103.130.166,2022-04-18 08:40:19,/home/ubuntu,"grep  "".s"" memory.dmp.strings",0:00:00
10.103.130.166,2022-04-18 08:40:22,/home/ubuntu,clear,0:00:03
10.103.130.166,2022-04-18 09:01:57,/home/ubuntu,ls,0:21:35
10.103.130.166,2022-04-18 09:38:32,/home/ubuntu,"grep  ""s.txt"" memory.dmp.strings",0:36:35
10.103.130.166,2022-04-18 09:38:49,/home/ubuntu,"grep -A 1 ""bash_history"" memory.dmp.strings",0:00:17
10.103.130.166,2022-04-18 09:39:02,/home/ubuntu,"grep  "".txt"" memory.dmp.strings",0:00:13
10.103.130.166,2022-04-18 09:43:24,/home/ubuntu,"grep  ""Un33dt0r3@dth1s.txt"" memory.dmp.strings",0:04:22
10.103.130.166,2022-04-18 09:46:35,/home/ubuntu,strings base64 aW5zZWNsYWJ7dzNsYzBtM190MF9MMW51WF9tM20wcllfZjByM25zMWM1fQ==,0:03:11
10.103.130.166,2022-04-18 09:46:47,/home/ubuntu,base64 aW5zZWNsYWJ7dzNsYzBtM190MF9MMW51WF9tM20wcllfZjByM25zMWM1fQ==,0:00:12
10.103.130.166,2022-04-18 09:48:12,/home/ubuntu,echo 'aW5zZWNsYWJ7dzNsYzBtM190MF9MMW51WF9tM20wcllfZjByM25zMWM1fQ==' | base64 --decode,0:01:25
10.103.130.127,2022-04-18 06:08:09,/home/ubuntu,sudo reboot,0:00:00
10.103.130.127,2022-04-18 06:08:13,/home/ubuntu,uname -a,0:00:04
10.103.130.127,2022-04-18 06:16:28,/home/ubuntu,sudo apt install build-essential dwarfdump,0:08:15
10.103.130.127,2022-04-18 06:17:07,/home/ubuntu,ls,0:00:39
10.103.130.127,2022-04-18 06:17:14,/home/ubuntu,rm -r Ubuntu*,0:00:07
10.103.130.127,2022-04-18 06:17:15,/home/ubuntu,ls,0:00:01
10.103.130.127,2022-04-18 06:17:28,/home/ubuntu,git clone --depth=1 https://github.com/volatilityfoundation/volatility,0:00:13
10.103.130.127,2022-04-18 06:17:48,/home/ubuntu/volatility/tools/linux,cd volatility/tools/linux,0:00:20
10.103.130.127,2022-04-18 06:18:04,/home/ubuntu/volatility/tools/linux,make,0:00:16
10.103.130.127,2022-04-18 06:19:57,/home/ubuntu/volatility/tools/linux,sudo zip Ubuntu1804.zip volatility/tools/linux/module.dwarf /boot/System.map-4.15.0-112-generic,0:01:53
10.103.130.127,2022-04-18 06:20:46,/home/ubuntu/volatility/tools/linux,sudo apt install zip,0:00:49
10.103.130.127,2022-04-18 06:20:50,/home/ubuntu/volatility/tools/linux,sudo zip Ubuntu1804.zip volatility/tools/linux/module.dwarf /boot/System.map-4.15.0-112-generic,0:00:04
10.103.130.127,2022-04-18 06:21:35,/home/ubuntu/volatility/tools/linux,ls,0:00:45
10.103.130.127,2022-04-18 06:22:45,/home/ubuntu/volatility/tools/linux,rm -r Ubuntu1804.zip,0:01:10
10.103.130.127,2022-04-18 06:22:58,/home/ubuntu/volatility/tools/linux,sudo zip Ubuntu1804.zip module.dwarf /boot/System.map-4.15.0-112-generic,0:00:13
10.103.130.127,2022-04-18 06:23:33,/home/ubuntu/volatility/tools/linux,sudo cp Ubuntu1804.zip /usr/lib/python2.7/dist-packages/volatility/plugins/linux/,0:00:35
10.103.130.127,2022-04-18 06:23:39,/home/ubuntu/volatility/tools/linux,cp Ubuntu1804.zip ~,0:00:06
10.103.130.127,2022-04-18 06:23:45,/home/ubuntu,cd ~,0:00:06
10.103.130.127,2022-04-18 06:23:58,/home/ubuntu,volatility --info,0:00:13
10.103.130.127,2022-04-18 06:24:25,/home/ubuntu,"volatility --info | grep ""Ubuntu""",0:00:27
10.103.130.127,2022-04-18 06:25:07,/home/ubuntu,ls,0:00:42
10.103.130.127,2022-04-18 06:25:58,/home/ubuntu,volatility -f memory.dmp --profile=LinuxUbuntu1804x64 linux_bash,0:00:51
10.103.130.127,2022-04-18 06:26:08,/home/ubuntu,volatility -f memory.dmp --profile=LinuxUbuntu1804x64 bash_history,0:00:10
10.103.130.127,2022-04-18 06:26:44,/usr/lib/python2.7/dist-packages/volatility/plugins/linux,cd /usr/lib/python2.7/dist-packages/volatility/plugins/linux/,0:00:36
10.103.130.127,2022-04-18 06:26:46,/usr/lib/python2.7/dist-packages/volatility/plugins/linux,ls,0:00:02
10.103.130.127,2022-04-18 06:27:06,/usr/lib/python2.7/dist-packages/volatility/plugins/linux,rm -r Ubuntu*.zip,0:00:20
10.103.130.127,2022-04-18 06:27:12,/usr/lib/python2.7/dist-packages/volatility/plugins/linux,sudo rm -r Ubuntu*.zip,0:00:06
10.103.130.127,2022-04-18 06:27:14,/home/ubuntu,cd ~,0:00:02
10.103.130.127,2022-04-18 06:27:16,/home/ubuntu,ls,0:00:02
10.103.130.127,2022-04-18 06:27:31,/home/ubuntu,sudo cp Ubuntu1804.zip /usr/lib/python2.7/dist-packages/volatility/plugins/linux/,0:00:15
10.103.130.127,2022-04-18 06:27:38,/home/ubuntu,volatility -f memory.dmp --profile=LinuxUbuntu1804x64 bash_history,0:00:07
10.103.130.127,2022-04-18 06:27:50,/home/ubuntu,volatility -f memory.dmp --profile=LinuxUbuntu1804x64 linux_bash,0:00:12
10.103.130.127,2022-04-18 06:30:43,/home/ubuntu,git clone https://github.com/volatilityfoundation/volatility.git,0:02:53
10.103.130.127,2022-04-18 06:30:45,/home/ubuntu,ls,0:00:02
10.103.130.127,2022-04-18 06:30:55,/home/ubuntu,rm -r volatility/,0:00:10
10.103.130.127,2022-04-18 06:31:03,/home/ubuntu,sudo rm -r volatility/,0:00:08
10.103.130.127,2022-04-18 06:31:37,/home/ubuntu,git clone https://github.com/volatilityfoundation/volatility.git,0:00:34
10.103.130.127,2022-04-18 06:32:24,/home/ubuntu,ls,0:00:47
10.103.130.127,2022-04-18 06:32:32,/home/ubuntu/volatility,cd volatility,0:00:08
10.103.130.127,2022-04-18 06:32:32,/home/ubuntu/volatility,ls,0:00:00
10.103.130.127,2022-04-18 06:32:39,/home/ubuntu/volatility/volatility,cd volatility,0:00:07
10.103.130.127,2022-04-18 06:34:02,/home/ubuntu/volatility/volatility,cd volatility,0:01:23
10.103.130.127,2022-04-18 06:34:26,/home/ubuntu/volatility/volatility,ls -l,0:00:24
10.103.130.127,2022-04-18 06:34:39,/home/ubuntu/volatility/volatility/plugins,cd plugins,0:00:13
10.103.130.127,2022-04-18 06:34:40,/home/ubuntu/volatility/volatility/plugins,ls,0:00:01
10.103.130.127,2022-04-18 06:34:46,/home/ubuntu/volatility/volatility/plugins/linux,cd linux,0:00:06
10.103.130.127,2022-04-18 06:34:47,/home/ubuntu/volatility/volatility/plugins/linux,ls,0:00:01
10.103.130.127,2022-04-18 06:35:12,/home/ubuntu/volatility/volatility/plugins/linux,cp ~Ubuntu1804x64.zip .,0:00:25
10.103.130.127,2022-04-18 06:35:18,/home/ubuntu,cd ~,0:00:06
10.103.130.127,2022-04-18 06:35:36,/home/ubuntu,cd ~,0:00:18
10.103.130.127,2022-04-18 06:35:53,/home/ubuntu,cp Ubuntu1804.zip ./volatility/volatility/plugins/linux/,0:00:17
10.103.130.127,2022-04-18 06:36:01,/home/ubuntu/volatility,cd volatility/,0:00:08
10.103.130.127,2022-04-18 06:36:02,/home/ubuntu/volatility,ls,0:00:01
10.103.130.127,2022-04-18 06:36:39,/home/ubuntu/volatility,python ,0:00:37
10.103.130.127,2022-04-18 06:37:00,/home/ubuntu/volatility,python vol.py --info,0:00:21
10.103.130.127,2022-04-18 06:37:23,/home/ubuntu/volatility,"python vol.py --info | grep ""Ubuntu""",0:00:23
10.103.130.127,2022-04-18 06:38:17,/home/ubuntu/volatility,python vol.py -f ../memory.dmp --profile=LinuxUbuntu1804x64 linux_bash,0:00:54
10.103.130.127,2022-04-18 06:39:30,/home/ubuntu/volatility,base64,0:01:13
10.103.130.127,2022-04-18 06:40:36,/home/ubuntu/volatility,"echo ""aW5zZWNsYWJ7dzNsYzBtM190MF9MMW51WF9tM20wcllfZjByM25zMWM1fQ=="" | base64 -d",0:01:06
10.103.130.132,2022-04-16 19:00:20,/home/ubuntu,sudo reboot,0:00:00
10.103.130.132,2022-04-16 19:00:26,/home/ubuntu,uname -a,0:00:06
10.103.130.132,2022-04-16 19:01:08,/home/ubuntu,sudo apt install build-essential dwarfdump,0:00:42
10.103.130.132,2022-04-16 19:01:19,/home/ubuntu,sudo apt install build-essential dwarfdump,0:00:11
10.103.130.132,2022-04-16 19:01:22,/home/ubuntu/volatility/tools/linux,cd volatility/tools/linux,0:00:03
10.103.130.132,2022-04-16 19:01:31,/home/ubuntu/volatility/tools/linux,make,0:00:09
10.103.130.132,2022-04-16 19:01:34,/home/ubuntu/volatility/tools/linux,clear,0:00:03
10.103.130.132,2022-04-16 19:01:46,/home/ubuntu/volatility/tools,cd ../,0:00:12
10.103.130.132,2022-04-16 19:01:47,/home/ubuntu/volatility,cd ../,0:00:01
10.103.130.132,2022-04-16 19:01:50,/home/ubuntu,cd ../,0:00:03
10.103.130.132,2022-04-16 19:01:51,/home/ubuntu,clear,0:00:01
10.103.130.132,2022-04-16 19:02:20,/home/ubuntu,sudo zip Ubuntu1604LTS.zip volatility/tools/linux/module.dwarf /boot/System.map-4.15.0-112-generic ,0:00:29
10.103.130.132,2022-04-16 19:02:33,/home/ubuntu,sudo apt install zip,0:00:13
10.103.130.132,2022-04-16 19:02:35,/home/ubuntu,sudo zip Ubuntu1604LTS.zip volatility/tools/linux/module.dwarf /boot/System.map-4.15.0-112-generic ,0:00:02
10.103.130.132,2022-04-16 19:03:01,/home/ubuntu,mv Ubuntu1604LTS.zip /usr/lib/python2.7/dist-packages/volatility/plugins/linux/,0:00:26
10.103.130.132,2022-04-16 19:03:09,/home/ubuntu,sudo mv Ubuntu1604LTS.zip /usr/lib/python2.7/dist-packages/volatility/plugins/linux/,0:00:08
10.103.130.132,2022-04-16 19:03:25,/home/ubuntu,volatility -f memory.dmp --profile=Ubuntu1604LTS linux_mount,0:00:16
10.103.130.132,2022-04-16 19:03:40,/home/ubuntu,volatility -f memory.dmp --profile=Ubuntu1604LTS.zip linux_mount,0:00:15
10.103.130.132,2022-04-16 19:05:23,/usr/lib/python2.7/dist-packages/volatility/plugins/linux,cd /usr/lib/python2.7/dist-packages/volatility/plugins/linux/,0:01:43
10.103.130.132,2022-04-16 19:05:23,/usr/lib/python2.7/dist-packages/volatility/plugins/linux,ls,0:00:00
10.103.130.132,2022-04-16 19:06:15,/usr/lib/python2.7/dist-packages/volatility/plugins/linux,rm Ubuntu16041.zip ,0:00:52
10.103.130.132,2022-04-16 19:06:24,/usr/lib/python2.7/dist-packages/volatility/plugins/linux,sudo rm Ubuntu16041.zip ,0:00:09
10.103.130.132,2022-04-16 19:06:29,/usr/lib/python2.7/dist-packages/volatility/plugins/linux,sudo rm Ubuntu16045.zip ,0:00:05
10.103.130.132,2022-04-16 19:06:39,/usr/lib/python2.7/dist-packages/volatility/plugins/linux,sudo rm Ubuntu1604.zip ,0:00:10
10.103.130.132,2022-04-16 19:06:50,/usr/lib/python2.7/dist-packages/volatility/plugins/linux,sudo rm Ubuntu18043.zip ,0:00:11
10.103.130.132,2022-04-16 19:06:52,/usr/lib/python2.7/dist-packages/volatility/plugins/linux,ls,0:00:02
10.103.130.132,2022-04-16 19:07:08,/usr/lib/python2.7/dist-packages/volatility/plugins/linux,sudo rm Ubuntu18.04.1-4.18.0-25.zip ,0:00:16
10.103.130.132,2022-04-16 19:07:13,/usr/lib/python2.7/dist-packages/volatility/plugins/linux,sudo rm Ubuntu1804.zip ,0:00:05
10.103.130.132,2022-04-16 19:07:14,/usr/lib/python2.7/dist-packages/volatility/plugins/linux,clear,0:00:01
10.103.130.132,2022-04-16 19:07:18,/usr,cd ../../../../../../,0:00:04
10.103.130.132,2022-04-16 19:07:22,/,cd ../,0:00:04
10.103.130.132,2022-04-16 19:07:25,/,clear,0:00:03
10.103.130.132,2022-04-16 19:07:28,/home/ubuntu,cd home/ubuntu/,0:00:03
10.103.130.132,2022-04-16 19:07:35,/home/ubuntu,volatility -f memory.dmp --profile=Ubuntu1604LTS.zip linux_mount,0:00:07
10.103.130.132,2022-04-16 19:07:42,/home/ubuntu,volatility -f memory.dmp --profile=Ubuntu1604LTS linux_mount,0:00:07
10.103.130.132,2022-04-16 19:10:56,/home/ubuntu,mv Ubuntu1604LTS.zip /usr/lib/python2.7/dist-packages/volatility/plugins/overlays/linux/,0:03:14
10.103.130.132,2022-04-16 19:11:11,/home/ubuntu,sudo zip Ubuntu1604.zip volatility/tools/linux/module.dwarf /boot/System.map-4.15.0-112-generic ,0:00:15
10.103.130.132,2022-04-16 19:11:21,/home/ubuntu,sudo cp Ubuntu1604LTS.zip /usr/lib/python2.7/dist-packages/volatility/plugins/overlays/linux/,0:00:10
10.103.130.132,2022-04-16 19:11:29,/home/ubuntu,sudo cp Ubuntu1604.zip /usr/lib/python2.7/dist-packages/volatility/plugins/overlays/linux/,0:00:08
10.103.130.132,2022-04-16 19:12:31,/home/ubuntu,volatility --info | more,0:01:02
10.103.130.132,2022-04-16 19:12:32,/home/ubuntu,clear,0:00:01
10.103.130.132,2022-04-16 19:18:04,/home/ubuntu,clear,0:05:32
10.103.130.132,2022-04-16 19:18:35,/home/ubuntu,volatility --info | more,0:00:31
10.103.130.132,2022-04-16 19:18:49,/home/ubuntu,volatility -f memory.dmp --profile=LinuxUbuntu1604LTSx64 linux_mount,0:00:14
10.103.130.132,2022-04-16 19:19:11,/home/ubuntu,volatility -f memory.dmp --profile=LinuxUbuntu1604LTSx64 cmdlines,0:00:22
10.103.130.132,2022-04-16 19:19:47,/home/ubuntu,volatility -f memory.dmp --profile=LinuxUbuntu1604LTSx64 linux_mount,0:00:36
10.103.130.132,2022-04-16 19:19:59,/home/ubuntu,volatility -f memory.dmp --profile=LinuxUbuntu1604LTSx64 linux_pslist,0:00:12
10.103.130.132,2022-04-16 19:20:05,/home/ubuntu,clear,0:00:06
10.103.130.132,2022-04-16 19:20:24,/home/ubuntu,sudo cp Ubuntu1604.zip /usr/lib/python2.7/dist-packages/volatility/plugins/overlays/linux/,0:00:19
10.103.130.132,2022-04-16 19:20:37,/home/ubuntu,sudo cp Ubuntu1604.zip /usr/lib/python2.7/dist-packages/volatility/plugins/linux/,0:00:13
10.103.130.132,2022-04-16 19:20:48,/home/ubuntu,volatility --info | more,0:00:11
10.103.130.132,2022-04-16 19:21:07,/home/ubuntu,sudo cp Ubuntu1604.zip /usr/lib/python2.7/dist-packages/volatility/plugins/overlays/linux/,0:00:19
10.103.130.132,2022-04-16 19:21:13,/home/ubuntu,volatility --info | more,0:00:06
10.103.130.132,2022-04-16 19:21:24,/home/ubuntu,sudo cd /usr/lib/python2.7/dist-packages/volatility/plugins/overlays/linux/,0:00:11
10.103.130.132,2022-04-16 19:21:31,/usr/lib/python2.7/dist-packages/volatility/plugins/overlays/linux,cd /usr/lib/python2.7/dist-packages/volatility/plugins/overlays/linux/,0:00:07
10.103.130.132,2022-04-16 19:21:33,/usr/lib/python2.7/dist-packages/volatility/plugins/overlays/linux,ls,0:00:02
10.103.130.132,2022-04-16 19:21:53,/home/ubuntu,cd ~/,0:00:20
10.103.130.132,2022-04-16 19:21:57,/home/ubuntu,ls,0:00:04
10.103.130.132,2022-04-16 19:22:13,/usr/lib/python2.7/dist-packages/volatility/plugins/linux,cd /usr/lib/python2.7/dist-packages/volatility/plugins/linux/,0:00:16
10.103.130.132,2022-04-16 19:22:14,/usr/lib/python2.7/dist-packages/volatility/plugins/linux,ls,0:00:01
10.103.130.132,2022-04-16 19:22:23,/usr/lib/python2.7/dist-packages/volatility/plugins/linux,rm Ubuntu1604LTS.zip ,0:00:09
10.103.130.132,2022-04-16 19:22:27,/usr/lib/python2.7/dist-packages/volatility/plugins/linux,sud orm Ubuntu1604LTS.zip ,0:00:04
10.103.130.132,2022-04-16 19:22:27,/usr/lib/python2.7/dist-packages/volatility/plugins/linux,sud orm Ubuntu1604LTS.zip ,0:00:00
10.103.130.132,2022-04-16 19:22:27,/usr/lib/python2.7/dist-packages/volatility/plugins/linux,sud orm Ubuntu1604LTS.zip ,0:00:00
10.103.130.132,2022-04-16 19:22:31,/usr/lib/python2.7/dist-packages/volatility/plugins/linux,sudo rm Ubuntu1604LTS.zip ,0:00:04
10.103.130.132,2022-04-16 19:22:32,/usr/lib/python2.7/dist-packages/volatility/plugins/linux,clear,0:00:01
10.103.130.132,2022-04-16 19:23:26,/usr/lib/python2.7/dist-packages/volatility/plugins/linux,volatility --info | more,0:00:54
10.103.130.132,2022-04-16 19:23:29,/usr/lib/python2.7/dist-packages,cd ../../../,0:00:03
10.103.130.132,2022-04-16 19:23:32,/,cd ../../../../,0:00:03
10.103.130.132,2022-04-16 19:23:33,/,l,0:00:01
10.103.130.132,2022-04-16 19:23:34,/,ls,0:00:01
10.103.130.132,2022-04-16 19:23:37,/home/ubuntu,cd home/ubuntu/,0:00:03
10.103.130.132,2022-04-16 19:23:37,/home/ubuntu,ls,0:00:00
10.103.130.132,2022-04-16 19:23:41,/home/ubuntu,clear,0:00:04
10.103.130.132,2022-04-16 19:25:59,/home/ubuntu,sudo zip Ubuntu1604.zip volatility/tools/linux/module.dwarf /boot/System.map-4.15.0-112-generic ,0:02:18
10.103.130.132,2022-04-16 19:26:11,/home/ubuntu,sudo zip Ubuntu1604Final.zip volatility/tools/linux/module.dwarf /boot/System.map-4.15.0-112-generic ,0:00:12
10.103.130.132,2022-04-16 19:26:48,/home/ubuntu,cp Ubuntu1604Final.zip /usr/lib/python2.7/dist-packages/volatility/plugins/overlays/linux/,0:00:37
10.103.130.132,2022-04-16 19:26:57,/home/ubuntu,sudo cp Ubuntu1604Final.zip /usr/lib/python2.7/dist-packages/volatility/plugins/overlays/linux/,0:00:09
10.103.130.132,2022-04-16 19:27:17,/home/ubuntu,sudo cp Ubuntu1604Final.zip /usr/lib/python2.7/dist-packages/volatility/plugins/linux/,0:00:20
10.103.130.132,2022-04-16 19:27:20,/home/ubuntu,clear,0:00:03
10.103.130.132,2022-04-16 19:27:43,/home/ubuntu,volatility --info | more,0:00:23
10.103.130.132,2022-04-16 19:28:00,/home/ubuntu,volatility --info | more,0:00:17
10.103.130.132,2022-04-16 19:28:28,/home/ubuntu,volatility -f memory.dmp --profile=LinuxUbuntu1604Finalx64 linux_pslist,0:00:28
10.103.130.132,2022-04-16 19:29:29,/home/ubuntu,sudo rm /usr/lib/python2.7/dist-packages/volatility/plugins/overlays/linux/Ubuntu1604Final.zip ,0:01:01
10.103.130.132,2022-04-16 19:29:32,/home/ubuntu,sudo rm /usr/lib/python2.7/dist-packages/volatility/plugins/overlays/linux/Ubuntu1604.zip ,0:00:03
10.103.130.132,2022-04-16 19:29:43,/home/ubuntu,volatility --info | more,0:00:11
10.103.130.132,2022-04-16 19:29:48,/home/ubuntu,volatility -f memory.dmp --profile=LinuxUbuntu1604Finalx64 linux_pslist,0:00:05
10.103.130.132,2022-04-16 19:36:08,/home/ubuntu,clea,0:06:20
10.103.130.132,2022-04-16 19:36:09,/home/ubuntu,clear,0:00:01
10.103.130.132,2022-04-16 19:36:10,/home/ubuntu,ls,0:00:01
10.103.130.132,2022-04-16 19:36:15,/home/ubuntu,rm volatility,0:00:05
10.103.130.132,2022-04-16 19:36:20,/home/ubuntu,rm -r volatility,0:00:05
10.103.130.132,2022-04-16 19:36:20,/home/ubuntu,rm -r volatility,0:00:00
10.103.130.132,2022-04-16 19:36:24,/home/ubuntu,sudo rm -r volatility,0:00:04
10.103.130.132,2022-04-16 19:36:26,/home/ubuntu,sudo rm -r volatility3,0:00:02
10.103.130.132,2022-04-16 19:36:27,/home/ubuntu,clear,0:00:01
10.103.130.132,2022-04-16 19:36:37,/home/ubuntu,git clone https://github.com/volatilityfoundation/volatility.git,0:00:10
10.103.130.132,2022-04-16 19:36:37,/home/ubuntu,git clone https://github.com/volatilityfoundation/volatility.git,0:00:00
10.103.130.132,2022-04-16 19:36:45,/home/ubuntu/volatility,cd volatility/,0:00:08
10.103.130.132,2022-04-16 19:36:49,/home/ubuntu/volatility,ls,0:00:04
10.103.130.132,2022-04-16 19:38:32,/home/ubuntu,cd ..,0:01:43
10.103.130.132,2022-04-16 19:38:56,/home/ubuntu,cp Ubuntu1604Final.zip ./volatility/volatility/plugins/overlays/linux/,0:00:24
10.103.130.132,2022-04-16 19:38:59,/home/ubuntu/volatility,cd volatility/,0:00:03
10.103.130.132,2022-04-16 19:39:33,/home/ubuntu,cd ../,0:00:34
10.103.130.132,2022-04-16 19:39:34,/home/ubuntu,ls,0:00:01
10.103.130.132,2022-04-16 19:39:38,/home/ubuntu/volatility,cd volatility/,0:00:04
10.103.130.132,2022-04-16 19:40:15,/home/ubuntu/volatility,python vol.py --info | more,0:00:37
10.103.130.132,2022-04-16 19:40:17,/home/ubuntu/volatility,clear,0:00:02
10.103.130.132,2022-04-16 19:40:45,/home/ubuntu/volatility,python vol.py --info | more,0:00:28
10.103.130.132,2022-04-16 19:41:26,/home/ubuntu/volatility,python vol.py -f ../memory.dmp --profile=LinuxUbuntu1604Finalx64 linux_pslist,0:00:41
10.103.130.132,2022-04-16 19:41:34,/home/ubuntu/volatility,python vol.py -f ../memory.dmp --profile=LinuxUbuntu1604Finalx64 linux_cmdlines,0:00:08
10.103.130.132,2022-04-16 19:41:43,/home/ubuntu/volatility,python vol.py -f ../memory.dmp --profile=LinuxUbuntu1604Finalx64 linux_consoles,0:00:09
10.103.130.132,2022-04-16 19:42:26,/home/ubuntu/volatility,clear,0:00:43
10.103.130.132,2022-04-16 19:42:50,/home/ubuntu/volatility,python vol.py -f ../memory.dmp --profile=LinuxUbuntu1604Finalx64 linux_bash,0:00:24
10.103.130.132,2022-04-17 21:04:45,/home/ubuntu,python vol.py -f ../memory.dmp --profile=LinuxUbuntu1604Finalx64 linux_bash,"1 day, 1:21:55"
10.103.130.132,2022-04-17 21:04:48,/home/ubuntu,ls,0:00:03
10.103.130.132,2022-04-17 21:06:29,/home/ubuntu,unzip memory.zip ,0:01:41
10.103.130.132,2022-04-17 21:08:14,/home/ubuntu,unzip memory.zip ,0:01:45
10.103.130.132,2022-04-17 21:08:15,/home/ubuntu/volatility,cd volatility/,0:00:01
10.103.130.132,2022-04-17 21:13:00,/home/ubuntu/volatility,python vol.py -f ../memory.dmp imageinfo,0:04:45
10.103.130.132,2022-04-17 21:14:07,/home/ubuntu/volatility,CD ../,0:01:07
10.103.130.132,2022-04-17 21:14:10,/home/ubuntu,cd ../,0:00:03
10.103.130.132,2022-04-17 21:14:34,/home/ubuntu,strings memory.dmp | grep Linux,0:00:24
10.103.130.132,2022-04-17 21:15:01,/home/ubuntu,history | grep GNU/Linux,0:00:27
10.103.130.132,2022-04-17 21:15:07,/home/ubuntu,history | grep Linux,0:00:06
10.103.130.132,2022-04-17 21:15:21,/home/ubuntu,strings memory.dmp | grep -'Linux version',0:00:14
10.103.130.132,2022-04-17 21:15:26,/home/ubuntu,strings memory.dmp | grep -'Linux version' | uniq,0:00:05
10.103.130.132,2022-04-17 21:15:35,/home/ubuntu,strings memory.dmp | grep -'Linux version' | uniq,0:00:09
10.103.130.132,2022-04-17 21:16:18,/home/ubuntu,strings memory.dmp | grep -i 'Linux version' | uniq,0:00:43
10.103.130.132,2022-04-17 21:21:41,/home/ubuntu,clear,0:05:23
10.103.130.132,2022-04-17 21:22:08,/home/ubuntu,history | grep generic,0:00:27
10.103.130.132,2022-04-17 21:31:10,/home/ubuntu,history | grep cd volatility,0:09:02
10.103.130.132,2022-04-17 21:31:20,/home/ubuntu,history,0:00:10
10.103.130.132,2022-04-17 21:32:54,/home/ubuntu,history | grep make,0:01:34
10.103.130.132,2022-04-17 21:34:52,/home/ubuntu/volatility/tools/linux,cd volatility/tools/linux,0:01:58
10.103.130.132,2022-04-17 21:40:32,/home/ubuntu/volatility/tools/linux,make,0:05:40
10.103.130.132,2022-04-17 21:46:34,/home/ubuntu/volatility,cd ../../,0:06:02
10.103.130.132,2022-04-17 21:46:34,/home/ubuntu/volatility,ls,0:00:00
10.103.130.132,2022-04-17 21:47:48,/home/ubuntu/volatility,python vol.py --info,0:01:14
10.103.130.132,2022-04-17 21:49:06,/home/ubuntu/volatility,clear,0:01:18
10.103.130.132,2022-04-17 21:49:31,/home/ubuntu/volatility,history,0:00:25
10.103.130.132,2022-04-17 21:50:01,/home/ubuntu/volatility,python vol.py -f ../memory.dmp --profile=LinuxUbuntu1604Finalx64 linux_bash,0:00:30
10.103.130.159,2022-04-17 20:09:46,/home/ubuntu,su,0:00:00
10.103.130.159,2022-04-17 20:09:49,/home/ubuntu,su,0:00:03
10.103.130.159,2022-04-17 20:09:53,/home/ubuntu,su,0:00:04
10.103.130.159,2022-04-17 20:10:03,/home/ubuntu,su,0:00:10
10.103.130.159,2022-04-17 20:10:07,/home/ubuntu/vol,su,0:00:04
10.103.130.159,2022-04-17 20:10:08,/home/ubuntu/vol,su,0:00:01
10.103.130.159,2022-04-17 20:10:19,/home/ubuntu/vol/tools,su,0:00:11
10.103.130.159,2022-04-17 20:10:20,/home/ubuntu/vol/tools,su,0:00:01
10.103.130.159,2022-04-17 20:10:24,/home/ubuntu/vol/tools/linux,su,0:00:04
10.103.130.159,2022-04-17 20:10:25,/home/ubuntu/vol/tools/linux,su,0:00:01
10.103.130.159,2022-04-17 20:10:36,/home/ubuntu/vol/tools/linux,su,0:00:11
10.103.130.159,2022-04-17 20:10:46,/home/ubuntu/vol/tools/linux,su,0:00:10
10.103.130.159,2022-04-17 20:11:02,/home/ubuntu/vol/tools/linux,su,0:00:16
10.103.130.159,2022-04-17 20:11:09,/home/ubuntu/vol/tools/linux,su,0:00:07
10.103.130.159,2022-04-17 20:11:53,/home/ubuntu/vol/tools/linux,su,0:00:44
10.103.130.159,2022-04-17 20:12:03,/home/ubuntu/vol/tools/linux,su,0:00:10
10.103.130.159,2022-04-17 20:12:20,/home/ubuntu,su,0:00:17
10.103.130.159,2022-04-17 20:13:28,/home/ubuntu,su,0:01:08
10.103.130.159,2022-04-17 20:14:16,/home/ubuntu,su,0:00:48
10.103.130.159,2022-04-17 20:14:43,/home/ubuntu,su,0:00:27
10.103.130.159,2022-04-17 20:15:34,/home/ubuntu,su,0:00:51
10.103.130.159,2022-04-17 20:15:50,/home/ubuntu,su,0:00:16
10.103.130.159,2022-04-17 20:16:00,/home/ubuntu,su,0:00:10
10.103.130.159,2022-04-17 20:17:09,/home/ubuntu,su,0:01:09
10.103.130.159,2022-04-17 20:17:09,/home/ubuntu,su,0:00:00
10.103.130.159,2022-04-17 20:17:32,/home/ubuntu,su,0:00:23
10.103.130.159,2022-04-17 20:17:52,/home/ubuntu,su,0:00:20
10.103.130.159,2022-04-17 20:18:21,/home/ubuntu,su,0:00:29
10.103.130.159,2022-04-17 20:19:21,/home/ubuntu,su,0:01:00
10.103.130.159,2022-04-17 20:19:27,/home/ubuntu,su,0:00:06
10.103.130.159,2022-04-17 20:31:58,/home/ubuntu,su,0:12:31
10.103.130.159,2022-04-18 07:50:39,/home/ubuntu,su,11:18:41
10.103.130.159,2022-04-18 07:51:07,/home/ubuntu,su,0:00:28
10.103.130.159,2022-04-18 07:51:08,/home/ubuntu,su,0:00:01
10.103.130.159,2022-04-18 07:52:35,/home/ubuntu,su,0:01:27
10.103.130.159,2022-04-18 08:12:01,/home/ubuntu,su,0:19:26
10.103.130.159,2022-04-18 08:12:07,/home/ubuntu,su,0:00:06
10.103.130.136,2022-04-18 05:22:35,/home/ubuntu,exit,0:00:00
10.103.130.136,2022-04-18 05:28:22,/home/ubuntu,ls,0:05:47
10.103.130.136,2022-04-18 05:28:43,/home/ubuntu,targz memory.zip ,0:00:21
